TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,TaskboardPosition.x,TaskboardPosition.y,TaskboardPosition.z,TaskboardRotation.x,TaskboardRotation.y,TaskboardRotation.z,Landmark1Name,Landmark2Name,Landmark3Name,Landmark4Name,Landmark5Name,Landmark6Name,Landmark1Position.x,Landmark1Position.y,Landmark1Position.z,Landmark2Position.x,Landmark2Position.y,Landmark2Position.z,Landmark3Position.x,Landmark3Position.y,Landmark3Position.z,Landmark4Position.x,Landmark4Position.y,Landmark4Position.z,Landmark5Position.x,Landmark5Position.y,Landmark5Position.z,Landmark6Position.x,Landmark6Position.y,Landmark6Position.z,Landmark1Rotation.x,Landmark1Rotation.y,Landmark1Rotation.z,Landmark2Rotation.x,Landmark2Rotation.y,Landmark2Rotation.z,Landmark3Rotation.x,Landmark3Rotation.y,Landmark3Rotation.z,Landmark4Rotation.x,Landmark4Rotation.y,Landmark4Rotation.z,Landmark5Rotation.x,Landmark5Rotation.y,Landmark5Rotation.z,Landmark6Rotation.x,Landmark6Rotation.y,Landmark6Rotation.z,Landmark1State,Landmark2State,Landmark3State,Landmark4State,Landmark5State,Landmark6State
0,1,Training,1,Shelves,Shelves,0,0.03,0,0,0,0,,,,
7.242142,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.297697,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.353252,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.397696,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.453251,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.497694,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.553249,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.597693,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.653248,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.697692,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.753247,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.797691,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.853246,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.89769,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
7.953245,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.0088,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.064355,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.108799,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.164354,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.208797,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.264353,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.308797,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.364351,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.408795,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.464351,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.508795,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.564349,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.608793,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.664349,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.708793,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.764347,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.819902,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.875457,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.919901,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
8.975456,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.0199,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.075455,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.119899,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.175454,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.219897,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.331008,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.386562,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.442118,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.486562,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.542116,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.58656,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.642116,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
9.686559,1,Training,1,Shelves,Shelves,-2.518152,0.378206,-0.3642642,279.4623,270.2444,2.077321E-05,MAX3,MAX1,MIN1,MIN3,MAX2,MIN2,0.4263243,0.8767613,0.6482711,-0.009123266,0.8579349,0.5415016,0.4183849,0.8349202,0.4109785,-0.6731482,0.8361837,0.4181442,-0.3038072,0.8737661,0.6312847,-0.7546909,0.8728911,0.6263222,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,79.99997,0,0,,highlighting;,highlighting;,,highlighting;,
